"NAME" "INCHKEY" "SMILES" "RT"
"908" "Glucoraphanin" "GMMLNKINDDUDCF-BYNGITTOSA-N" "CS(=O)CCCC/C(=N/OS(=O)(=O)O)/S[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O" 7.366117
"909" "Glucose" "GZCGUPFRVQAUEE-SLPGGIOYSA-N" "C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O" 1.84265
"910" "Glutamine" "ZDXPYRJPNDTMRX-UHFFFAOYSA-N" "C(CC(=O)N)C(C(=O)[O-])[NH3+]" 8.18975
"911" "Heptadecanoic acid" "KEMQGTRYUADPNZ-UHFFFAOYSA-N" "CCCCCCCCCCCCCCCCC(=O)O" 3.013533
"912" "Hydrocodone" "LLPOLZWFYMWNKH-CMKMFDCUSA-N" "CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4" 3.799083
"913" "Isomaltose" "DLRVVLDZNNYCBX-RTPHMHGBSA-N" "C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O" 7.1891
"914" "Isorhamnetin-3-glucoside" "CQLRUIIRRZYHHS-LFXZADKFSA-N" "COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O" 4.4852
"915" "Ketoisovaleric acid" "QHKABHOOEWYVLI-UHFFFAOYSA-N" "CC(C)C(=O)C(=O)O" 2.844117
"916" "Limonene" "XMGQYMWWDOXHJM-UHFFFAOYSA-N" "CC1=CCC(CC1)C(=C)C" 0.92045
"917" "Maleamic acid" "FSQQTNAZHBEJLS-UPHRSURJSA-N" "C(=C\C(=O)O)\C(=O)N" 1.1163
"918" "Memantine" "BUGYDGFZZOZRHP-UHFFFAOYSA-N" "CC12CC3CC(C1)(CC(C3)(C2)N)C" 4.242917
"919" "Methamphetamine" "MYWUZJCMWCOHBA-VIFPVBQESA-N" "C[C@@H](CC1=CC=CC=C1)NC" 3.33495
"920" "Methoxamine" "WJAJPNHVVFWKKL-UHFFFAOYSA-N" "CC(C(C1=C(C=CC(=C1)OC)OC)O)N" 4.750817
"921" "Methylgallate" "FBSFWRHWHYMIOG-UHFFFAOYSA-N" "COC(=O)C1=CC(=C(C(=C1)O)O)O" 1.4344
"922" "Methyltyrosinate" "MWZPENIJLUWBSY-VIFPVBQESA-N" "COC(=O)[C@H](CC1=CC=C(C=C1)O)N" 4.23335
"923" "Monoolein" "RZRNAYUHWVFMIP-KTKRTIGZSA-N" "CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O" 1.1877
"924" "N,N-Dimethylglycine" "FFDGPVCHZBVARC-UHFFFAOYSA-N" "CN(C)CC(=O)O" 7.39915
"925" "N-Methylhistidine" "BRMWTNUJHUMWMS-LURJTMIESA-N" "CN1C=C(N=C1)C[C@@H](C(=O)[O-])[NH3+]" 9.020583
"926" "N-Methylserine" "PSFABYLDRXJYID-UHFFFAOYSA-N" "CNC(CO)C(=O)O" 7.69885
"927" "Naproxen" "CMWTZPSULFXXJA-VIFPVBQESA-N" "C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O" 1.0834
"928" "Nitrendipine" "PVHUJELLJLJGLN-UHFFFAOYSA-N" "CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C" 0.9478833
"929" "Octanal" "NUJGJRNETVAIRJ-UHFFFAOYSA-N" "CCCCCCCC=O" 6.98075
"930" "Octanol" "KBPLFHHGFOOTCA-UHFFFAOYSA-N" "CCCCCCCCO" 8.474067
"931" "Oxytetracycline" "IWVCMVBTMGNXQD-PXOLEDIWSA-N" "C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O" 5.949183
"932" "p-(Dimethylamino)azobenzene [methyl yellow]" "JCYPECIVGRXBMO-UHFFFAOYSA-N" "CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2" 0.9302833
"933" "p-Coumaric acid" "NGSWKAQJJWESNS-ZZXKWVIFSA-N" "C1=CC(=CC=C1/C=C/C(=O)O)O" 1.3819
"934" "Palmitoylcarnitine cation" "XOMRRQXKHMYMOC-UHFFFAOYSA-N" "CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C" 3.228183
"935" "Panthenol" "SNPLKNRPJHDVJA-ZETCQYMHSA-N" "CC(C)(CO)[C@H](C(=O)NCCCO)O" 1.901583
"936" "Pentazocine" "VOKSWYLNZZRQPF-GDIGMMSISA-N" "C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O" 2.653017
"937" "Petunidin-3-glucoside" "CCQDWIRWKWIUKK-QKYBYQKWSA-O" "COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O" 4.474367
"938" "Phenmetrazine" "OOBHFESNSZDWIU-UHFFFAOYSA-N" "CC1C(OCCN1)C2=CC=CC=C2" 4.0369
"939" "Phenprobamate" "CAMYKONBWHRPDD-UHFFFAOYSA-N" "C1=CC=C(C=C1)CCCOC(=O)N" 1.00775
"940" "Phentermine" "DHHVAGZRUROJKS-UHFFFAOYSA-N" "CC(C)(CC1=CC=CC=C1)N" 6.230417
"941" "Phenylalanine" "COLNVLDHVKWLRT-UHFFFAOYSA-N" "C1=CC=C(C=C1)CC(C(=O)O)N" 6.522634
"942" "Phosphocholine" "YHHSONZFOIEMCP-UHFFFAOYSA-N" "C[N+](C)(C)CCOP(=O)(O)[O-]" 8.9691
"943" "Porphobilinogen" "QSHWIQZFGQKFMA-UHFFFAOYSA-N" "C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O" 7.39755
"944" "Pravastatin" "TUZYXOIXSAXUGO-PZAWKZKUSA-N" "CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O" 1.79985
"945" "Procarbazine" "CPTBDICYNRMXFX-UHFFFAOYSA-N" "CC(C)NC(=O)C1=CC=C(C=C1)CNNC" 4.606067
"946" "Pyrrole-2-carboxylic acid" "WRHZVMBBRYBTKZ-UHFFFAOYSA-N" "C1=CNC(=C1)C(=O)O" 5.6627
"947" "Quercetin-3-O-beta-glucopyranosyl-6'-acetate" "IGLUNMMNDNWZOA-LNNZMUSMSA-N" "CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O" 4.608517
"948" "Quercetin-3-ramnoside" "OXGUCUVFOIWWQJ-HQBVPOQASA-N" "C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O" 4.702
"949" "Raffinose" "MUPFEKGTMRGPLJ-ZQSKZDJDSA-N" "C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O)O)O)O" 9.166833
"950" "Rofecoxib" "RZJQGNCSTQAWON-UHFFFAOYSA-N" "CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3" 0.97015
"951" "Ropivacaine" "ZKMNUMMKYBVTFN-UHFFFAOYSA-N" "CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C" 2.567417
"952" "Salicin" "NGFMICBWJRZIBI-UJPOAAIJSA-N" "C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O" 4.475417
"953" "SDMA" "HVPFXCBJHIIJGS-LURJTMIESA-N" "CNC(=NC)NCCC[C@@H](C(=O)O)N" 8.487667
"954" "Selegiline" "MEZLKOACVSPNER-LBPRGKRZSA-N" "C[C@@H](CC1=CC=CC=C1)N(C)CC#C" 1.526683
"955" "Serotonin" "QZAYGJVTTNCVMB-UHFFFAOYSA-N" "C1=CC2=C(C=C1O)C(=CN2)CCN" 1.439383
"956" "Sertraline" "VGKDLMBJGBXTGI-YVEFUNNKSA-N" "CN[C@@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl" 2.800267
"957" "Succinic acid" "KDYFGRWQOYBRFD-UHFFFAOYSA-N" "C(CC(=O)O)C(=O)O" 4.463217
"958" "Sucrose" "CZMRCDWAGMRECN-UGDNZRGBSA-N" "C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O" 8.049367
"959" "Sulfasalazine" "OQANPHBRHBJGNZ-BKUYFWCQSA-N" "C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C\3/C=CC(=O)C(=C3)C(=O)O" 2.01345
"960" "Sulforaphane" "SUVMJBTUFCVSAD-UHFFFAOYSA-N" "CS(=O)CCCCN=C=S" 1.141683
"961" "Syringetin-3-O-glucoside" "JMFWYRWPJVEZPV-AVGVHVDKSA-N" "COC1=CC(=CC(=C1O)OC)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O" 4.323367
"962" "Syringic acid" "JMSVCTWVEWCHDZ-UHFFFAOYSA-N" "COC1=CC(=CC(=C1O)OC)C(=O)O" 1.354083
"963" "Taxifolin" "CXQWRCVTCMQVQX-HUUCEWRRSA-N" "C1=CC(=C(C=C1[C@@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O" 1.778017
"964" "Tegafur" "WFWLQNSHRPWKFK-UHFFFAOYSA-N" "C1CC(OC1)N2C=C(C(=O)NC2=O)F" 1.218683
"965" "Theophylline" "ZFXYFBGIUFBOJW-UHFFFAOYSA-N" "CN1C2=C(C(=O)N(C1=O)C)NC=N2" 1.541617
"966" "Tibolone" "WZDGZWOAQTVYBX-XOINTXKNSA-N" "C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O" 0.9952833
"967" "trans-Piceid" "HSTZMXCBWJGKHG-CUYWLFDKSA-N" "C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O" 4.640017
"968" "Trehalose-6-phosphate" "LABSPYBHMPDTEL-LIZSDCNHSA-N" "C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O)O)O)O)O" 9.717716
"969" "Tremulacin" "RCKCYCDBDYUIGM-LFMHJWGUSA-N" "C1CC(=O)C(C=C1)(C(=O)OCC2=CC=CC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC(=O)C4=CC=CC=C4)O" 1.507783
"970" "Triptolide" "DFBIRQPKNDILPW-CIVMWXNOSA-N" "CC(C)[C@@]12[C@@H](O1)[C@H]3[C@@]4(O3)[C@]5(CCC6=C([C@@H]5C[C@H]7[C@]4([C@@H]2O)O7)COC6=O)C" 1.02105
